app,rating,title,content,version,author
春雨医生,5,方便、专业的在线医生,第一次用在线就医服务，运气很好👌专业、耐心、解读清晰，狠狠地点赞👍,8.7.1,安逸乐福
春雨医生,1,骗子,都是骗子呀 根本不是医生,8.7.1,123456 乄
春雨医生,1,垃圾软件,给了钱之后医生不回信息 服了 就他妈骗钱,8.7.1,chuyadazai
春雨医生,5,就诊体验！,王医生是我在网络就诊体验里，非常棒的一名医生！问诊仔细，诊断精确。,8.7.1,wh牛仔🐂🤠
春雨医生,5,非常好的软件,强烈推荐，医生很有经验,8.7.1,枫烨122666
春雨医生,5,不错,挺好的，很方便，医生们有的也及时回复，而且还很详细，给我解决了很多问题，很好👍,8.7.1,Tianran1108
春雨医生,5,负责,比我去医院挂号当面问医生的效果好，我们这儿的医生啥也不说，就说等感染流脓再找他，我去！春雨医生真好，细致询问病情还给治疗方案和预防措施！真好！,8.7.1,英jei
春雨医生,1,不会再下载了,皮肤过敏 问了医生 医生诊断错了 还建议激素的药 激素也就算了 使用了美好 反而更加严重！！！ 现在去医院 医生说这个现在已经很麻烦了 我真的 无语 差评,8.7.0,啥hsnsvxhaj3
春雨医生,5,好大夫孙茹辉,有耐心，经验丰富，知识面宽,8.5.24,宁静slj
春雨医生,5,好用,特别好用就是金币给的多点就好了,8.5.24,阿札冰垭
春雨医生,3,1,建议增加消息撤销功能,8.5.24,brjcdwifuownsmndvvsjjwje
春雨医生,5,66666,日常身体不适找春雨医生挺方便的，不用出门排队挂号，提供了免费咨询问诊服务，服务态度好，在线医生也很专业，回答问题很及时，非常实用。,8.5.24,邪花落煞彡
春雨医生,5,好产品，好信誉，不用每次都去医院了,平台上的医生是可选的，这个很棒，确实有些小医院的医生也不一定靠谱，在春雨医生上可以解决这个问题，医生可选，而且很容易找到三甲医院的医生大夫 咨询,8.5.24,爱果果我的马刚砸缸叹
春雨医生,5,五星好评，必须的，挺你,生活好帮手，非常好，用起来很顺手，吃完饭觉得不消化 ，马上习惯性的去咨询。春雨医生已经成为生活必须品,8.5.24,星小猪快战音桥妳爱猫咪锋
春雨医生,5,春雨医生，值得推荐,非常便捷好用，身体有什么不适可以 很快得到专业医生的建议和帮助，节约了很多不必要的时间和精力的支出。各种科普也非常好。,8.5.24,个套米┌﹎饅悠米疯
春雨医生,5,迅速,回答很迅速，能够很快地得知答案，挺好！,8.5.24,】】一縐結㊣豆的歌满嘴巧
春雨医生,5,哈哈哈哈哈哈哈刚刚,虽然无法面对面，但是可以和医生电话沟通，医生很周到细致，非常感谢,8.5.24,闺女可恶的布鲁斯天空
春雨医生,5,了解病情病因，医生问诊很高效,效率一如既往的高，每次自己和家人的身体有点不舒服的情况就去春雨医生上问医生，每次回复都很高效，不错,8.5.24,猪一个人不翱翔的不
春雨医生,5,医生负责任,里面的医生很付责任，人也很好。回答很及时，希望更多的人都可以用得上这个软件，拥有健康的身体,8.5.24,我擦，复丹江口达执
春雨医生,5,很好,有什么问题通过平台问医生，非常及时也非常靠谱,8.5.24,克米【疯子】的天边西
春雨医生,5,有用,非常棒，在小区诊所看病都没有啥起色，但是在这里医生指导购买的药物的非常有效！很赞,8.5.24,9ciguF155814608
春雨医生,5,推荐下载希望精益求精,有了春雨医生太方便了，减少了跑医院的麻烦，就算去医院之前也可以先在春雨上问一下，方便提前了解,8.5.24,IhNN6OD483954067
春雨医生,5,非常好用的医生看病软件,有些什么小毛病来春雨医生咨询，得到很好的解决建议超级棒，资讯功能也很不错哦，很棒，支持,8.5.24,萧西煞AzMLip7w
春雨医生,5,生活上的好帮手,很用心的一款产品，功能简洁，使用起来很方便，就是需要这种良心作品！很好很强大，比心。,8.5.24,351943408wgzhkM
春雨医生,5,能够快速问医生,有什么问题通过平台问医生，非常及时也非常靠谱，很方便，春雨医生让看病更透明，看病放心更方便！,8.5.24,阳艾步AW0kTEuv
春雨医生,5,问诊服务很方便,医生服务态度好，很细心，解答问题也很全面，现在已经很少去医院了，有小毛病在春雨医生咨询就可以了,8.5.24,尉迟此CvtSxG1
春雨医生,5,医生超级棒，好评,这种软件也用过类似的，但是用过春雨医生之后，真心觉得不错，使用很方便，可以直接和医生交流，而且还有一些病例资讯，很棒,8.5.24,废柴帮
春雨医生,5,亲身体验之后才能知道这是一款多好的软件,超级耐心，皮肤上有问题，拍了好多图给医生看，医生回答的非常细致，感谢感谢～,8.5.24,wymon0089
春雨医生,5,日常生活必备的在线就医的产品,日常生活必备的在线就医的产品,8.5.24,17325677620
春雨医生,5,医生很负责专业,医生很负责专业，很无私的那种,8.5.24,口吐你
春雨医生,5,为了自己和家人的健康点赞,现在在线问诊就医真的很方便，所有问题都可以先初步了解，免得盲目就医，既省心又省钱，选择也多样，收费也透明，很棒,8.5.24,nxjsjsjcj
春雨医生,5,回复及时,真的特别好 问了问题之后 马上回有医生来给你解答,8.5.24,人生就要活着得劲儿
春雨医生,5,生活上的好帮手,很用心的一款产品，功能简洁，使用起来很方便，就是需要这种良心作品！很好很强大，比心。,8.5.24,善乃
春雨医生,5,五星好评，回复速度很快也很专业,特别好用特别贴心，很方便的就能问到医生,8.5.24,jin7maybe
春雨医生,5,我喜欢的类型,用了春雨医生很久了，很不错，功能也越来越完善，体验也越来越流畅，内容也在一步步丰富，希望越来越好,8.5.24,Virgo0802
春雨医生,5,一个寻医问药的好平台,一个寻医问药的好平台，有什么健康问题都可以在上面免费提问，还可以查找全国各地有名的医生，方便就诊，注册会员还能付费找属于自己的私人医生。。。,8.5.24,skjgj
春雨医生,5,对比大部分还是很专业的,对比大部分还是很专业的，主要还是免费，因为有些病三言两语是不能判断出来的，只要是听下建议。,8.5.24,角斗士灬
春雨医生,5,推荐下载希望精益求精,太方便了，减少了跑医院的麻烦，就算去医院之前也可以先在春雨上问一下，初步了解病情，要不去了医院有时候都不知道挂哪个科室,8.5.24,可可37378462
春雨医生,5,用心,非常好用，值得推荐。 尤其是这里的每个医生们都很用心。,8.5.24,冉冉牙
春雨医生,5,不用去医院就能问医生,已经是老用户了，家人和自己身体有点状况，来春雨问总会得到及时的回答，不用天天跑医院，感觉非常实用,8.5.24,淘气，，
春雨医生,5,医生很耐心,今天刚用，还在摸索阶，医生回复很快,8.5.24,忘记过去重新开始366
春雨医生,5,方便实用,为 去医院也做好了基础准备。不至于在医院挂诊挂错科室浪费钱。 个人认为相当好。,8.5.24,洪叮超
春雨医生,5,感谢春雨医生,非常棒，省去医院挂号排队叫好缴费的时间，且一些公立医院医生态度较差多问几句就烦了。而春雨医生的咨询医生都有问必答，耐心解释。且对医生建立了评价系统，这个值得一赞。在家就可以就医看病了。,8.5.24,ｋ）ａｋａ
春雨医生,5,专业又耐心，太感谢了,专业又耐心，太谢谢您了,8.5.24,哈好坏
春雨医生,1,垃圾软件,都是骗钱的,8.5.24,游戏人忍
春雨医生,1,垃圾APP！强制收费！,大家千万别下载，医生看不了直接转诊由一个什么破北京春雨专家医生的看，钱强制收费不能退。破玩意,8.5.24,小麋鹿迷了路
春雨医生,5,不错,很好,8.5.24,很合适啦啦啦啦啦啦
春雨医生,1,骗子公司,垃圾软件，医生全是假的。,8.5.24,垃圾风脚后跟g
春雨医生,5,用着还行,平台上有很多医生很有耐心！确实很好的一个平台！本人保守，不轻易给别人好评。,8.5.24,张楠楠1986
春雨医生,5,好医生,非常专业技术医生,8.5.24,哈尔滨啤酒集团
春雨医生,5,回答及时,医生很专业，回答很满意,8.5.24,爱财经
春雨医生,5,值得信赖,非常好的产品，自从有了春雨医生，每次身体健康问题马上先来问问春雨医生，它已经是我们生活中不可或缺的东西了，感谢创始人,8.5.24,iywgdvjdrjmed
春雨医生,5,方便快捷，体会不错,春雨医生真好用，一用就离不开了，真不错，生活好帮手，小病买药去药店，小病咨询我只用春雨医生👩‍⚕️,8.5.24,硅脂
春雨医生,5,谢谢好军医,谢谢解放军264医院陈芳教授的问诊回答问题急时完整解决问题彻底耐心是一位最称职的👌军医,8.5.24,德龙罗
春雨医生,1,要收费了。。,以前都是用的免费的，医生也挺好的，最近每次都说人太多，需要收费2元。失去了下载这个软件的意义！既然你想赚钱就索性开始就收费好了,8.5.24,无无无无无需名
春雨医生,5,互联网医疗,一个不错的平台,8.5.24,老鼠爱鸡蛋
春雨医生,5,感谢春雨中医孙清军,春雨上不缺好医生 看了很多中医 出汗多的毛病一直治不好 在春雨上咨询了 目前出汗有所缓解 继续治疗 喜欢能治愈。,8.5.24,故乡的云 ……
春雨医生,1,真的垃圾 不能选科室 眼科能匹配到肛肠去,垃圾死了,8.5.24,一条腥鱼
春雨医生,1,医生很敷衍,回复贼慢，回答的非常敷衍，还不如其他平台找个免费的医生,8.5.24,15538227982
春雨医生,5,感谢您！,肖医生是我遇见最细心 专业，有耐心的医生！感谢您！,8.5.24,小易111
春雨医生,1,春雨医生服务真的很垃圾,千万别咨询林云峰，病看好了估计他会回答一下你的问题！还让做些乱七八糟的检查,8.5.24,Jony5156
春雨医生,5,很不错,很多医生非常负责任，而且诊断很细致，很感谢这个软件。,8.5.24,温暖de弦
春雨医生,5,很好的应用,春雨医生真是很好的应用，有时候很急压力很大的时候，能得到医生的帮助和指点，非常好，非常感谢！,8.5.24,公孙鱼丸
春雨医生,5,很好的软件,这上面的医生个个都好，然后比其他软件都好用，还有免费问诊！适合像我一样体弱多病的人,8.5.24,爱情骗子太多了
春雨医生,5,非常好的软件,经常总春雨医生咨询三甲医院的医生,8.5.24,可爱小快乐
春雨医生,1,用了一会赶紧卸载了,真的和以前差距好大，以前就算是免费的医生也很耐心回答很专业，现在只能一次免费，而为医生1个多小时不回消息，发消息之后也不会，在想重新问结果就收费了。哎还是去医院看看吧,8.5.24,6828393
春雨医生,2,并没有你想的那么好,身体不舒服，第一时间去医院，别耽误了病情，因小失大！,8.5.24,开心就好～^_^
春雨医生,1,都别下载了 什么玩意,告诉我平均6分钟  等半小时 连个话都没有  等回复了 嗯 告诉 对话已经结束 还白白花了两块钱 人工客服还只有电话,8.5.24,！、¥yhv
春雨医生,5,非常好,医生非常专业！,8.5.24,🔪！：/--/：：；
春雨医生,5,膝盖软骨,非常耐心，非常中肯的建议,8.5.24,hartely zheng
春雨医生,5,谢谢陈医生的耐心回复与解惑，谢谢谢谢,谢谢陈医生,8.5.24,典匠装饰姜海波
春雨医生,1,买药发快递，要2-3天,买完药订单记录找不到，需要咨询人工客服，人工客服经常打不进去,8.5.24,给我五毛
春雨医生,5,感谢姜医生的帮助,帮助我们很多，让我们了解很多医学知识，谢谢,8.5.24,依点小雨
春雨医生,1,手机号码只可以绑定一个,很垃圾，系统还没有完全试用市场存在问题很大。,8.5.24,岳74444444444
春雨医生,4,还可以,能给更多优惠不，病人挣钱难呀,8.5.22,李晨越767
春雨医生,5,医生技术精湛，医德高尚。,医生技术高超，医德高尚，值得表扬👍,8.5.22,小山丘123
春雨医生,5,白衣卫士,非常专业，态度非常好,8.5.22,粤邹
春雨医生,5,谢谢,解答快，帮助很大,8.5.22,一个老客户的心声
春雨医生,5,咳嗽,时间很晚了，医生很有耐心，够专业的，真心，真心，感谢！,8.5.22,悠悠小施
春雨医生,3,我想用，可是我手机收不到验证码,气死我了,8.5.22,想破脑袋
春雨医生,1,真的是,苹果版本为什么现在用不了了？！？,8.5.20,米纳克萨
春雨医生,1,医生差评,点的急诊治疗，时间限制在半个小时，问了大夫三个问题，就回答一个，然而窗口因为时间到了就此关闭，差评,8.5.20,医生不好
春雨医生,4,可以解决一些问题 但是闪退比较严重,可以解决一些问题 但是闪退比较严重 希望改进可以解决一些问题 但是闪退比较严重,8.3.2,Eva ❤️soccer
春雨医生,1,不是写着限时免费吗 还收费,写着限时免费 还收费 逗呢,8.5.20,奔腾一休
春雨医生,1,垃圾 非要绑定电话 去你麻痹,垃圾,8.5.18,机iu
春雨医生,5,好,好不错值得下载的一款应用，五星，有好多牛逼专家科普医学知识。,8.5.18,混世魔王1988
春雨医生,1,垃圾医生骗钱,平台客服也牛逼的很……是个牛逼的软件,8.5.18,辣鸡66666
春雨医生,5,好医生，好app,仔细耐心，感谢感谢,8.5.18,蔡镕君
春雨医生,1,垃圾春雨,花了钱春雨自动接的医生表示看不懂我的单子，就保持沉默。这样的态度跟服务不要上网接咨询。而且没有投诉跟申请退款方式。霸王软件。,8.5.18,小鲸鱼111
春雨医生,5,真心不错,免费问医生，没有花钱。很好用。这个真心好用。不用再请假跑医院了。里面的医生也很专业。非常棒，真的帮了大忙了。谢谢谢谢。,8.5.18,雨雨雨雨雨元
春雨医生,1,没有隐私,不尊重用户隐私,8.5.17,gavinking110
春雨医生,5,耐心,耐心，心细，专业。,8.5.17,日月明888
春雨医生,5,很好！值得信赖！,這個APP很好！很實用！这是我目前用过的最好的医学健康软件，内容丰富、类别齐全、趣味健康，比较专业。值得拥有！继续使用！！！,8.5.17,高清的天空
春雨医生,5,谢谢索医生,非常感谢索医生及时回复。很好的医生。,8.5.17,被逼b额
春雨医生,5,医生很好,医生很好，很有耐心,8.5.17,佳杰850727
春雨医生,5,强力推荐这个好医生,医生很有耐心的回答我的每个问题，真的非常感谢🙏,8.5.17,月静兰轩
春雨医生,1,购药助手咨询不让删是个什么鬼,购药助手八百年前咨询的还给那挂着呢。 还不让删。怎么咨询个药还一直在那挂着？,8.5.17,坧先生
春雨医生,1,骗钱,我只想说一句垃圾！里面的科普我倒是觉得挺好。但是我今日一花钱咨询医生。真是垃圾到爆炸。医生答非所问。咨询的重点问题全不回答。而且限制时间咨询。医生回复时间能等到天荒地老。回答还没有几句。就强制关闭咨询。要想继续咨询 还得继续交钱。查查医生的医院 打电话过去问问 根本没有这个医生。,8.5.17,苹果丹
春雨医生,5,人民好医生,李医生特别好,8.5.17,夏妈 阔妈
春雨医生,1,平台问题！医生恶劣！,除了不能评论不能查看还要收钱！收钱！收钱！的平台体验外！除了收钱就不能快速回答么！医生的态度我更是无语！没有解决问题不说还要求我秒回信息！并且不给我任何解决方案就让我退诊！然后就再也无法对这个医生评价！医生言语还恶劣！看到的都是99%的好评！真是恶心到我了！第一次用也是最后一次用！恶心！垃圾！连个投诉都没有！我还想知道这条差评会不会也被删掉！如果也会那真是恶心死人了！,8.5.17,辣辣爱吃火锅
春雨医生,5,就医用药指南，春雨医生,有疑问及就医用药指南，都会找春雨医生,8.5.17,一米阳光EQQ
春雨医生,1,患者应慎重选择,平台上不凡有唯利是图的医生，论文和科普内容从不更新，且消费量过万，对于患者评价的真实性持怀疑态度，也希望每个患者咨询的时候要多注意，建议平台出具医生的执业证件，并可追溯！否则消费者都是吃哑巴亏！还有，平台保护医生，却不在意消费者这一点我很反感，我卸载平台了，就这样,8.5.17,——#；——
春雨医生,5,怀疑医生的水平,感觉医生水平不怎么样，回答的不是很专业。,8.5.16,北极天狼刃
春雨医生,1,各种闪退,用点心开发好吗   各种闪退，真的垃圾,8.5.16,青 木
春雨医生,1,骗子,这个软件就是骗钱的，充钱后也没有医生会诊的界面,8.5.16,大大满满
春雨医生,1,收钱的 收钱的 收钱的,收钱的 那还不如直接去医院了  还在这里浪费几十块钱 真是 破软件,8.5.16,邱胜华
春雨医生,1,无法登陆,选择忘记密码，重置的时候，居然还说我密码错误……我在重置诶，是不是有病,8.5.16,Vera0115
春雨医生,5,好医生,及时耐心专业负责！,8.5.16,亮皮蛋
春雨医生,1,粉转黑,真的，垃圾了，以前经常用，现在呢……开发人员是真的菜,8.5.16,shanbay：lovelovewjn
春雨医生,1,服了破app,同样的帐户密码，手机上无法登陆，电脑上就可以，用找回密码，收到验证码后输入密码居然提示密码错误。。。,8.5.16,九天一心
春雨医生,5,有效果,慢性前列腺炎长期反复，滕大夫的医术治疗下，一步步渐渐好转了，继续坚持，,8.5.15,权者巅峰
春雨医生,1,隐私,不能够删除以前看的和购药助手,8.5.15,小朋友，挪了周到，偶遇一下，
春雨医生,1,不好用,更新安装后，根本用不了，闪退，惊呆了,8.5.15,新🆕用户
春雨医生,5,很好用，在着急的时候可以寻求到帮助,中国人就医就是很麻烦，而且医学方面的东西，并不是那么易懂，总会遇到需要紧急帮助的时候，这个平台给了我们一个入口和希望，我也在这上面寻求到了一些帮助，真的很开心，愿平台越做越好，造福人类。,8.5.15,酷克兰兰
春雨医生,1,完全用不了 闪退严重,之前很喜欢用这款产品，几个月前开始严重闪退，几个月后再是尝试依然严重闪退，这种问题很严重的，注重下用户体验好吗,8.5.15,Abby.Gai
春雨医生,1,垃圾软件。。医生无作为。。客服不接电话,懒得评论。要不是着急询问谁愿意给你五块钱问你一个问题,8.5.15,春雨医生垃圾软件
春雨医生,5,谢谢医生！,这个医生真的5星好评，既耐心又细心。让我心里的一块石头终于落地了,8.5.14,紫色的夏天1116
春雨医生,3,医生专业性有待提高,最近生病，因为时间原因选择了网络医疗，用了春雨医生、丁香医生自己华医通（华西医院的app），总结来说： 1.价格方面。我使用的是名医咨询，存在价格不稳定的情况，以我咨询的医生为例，副主任医师，我付款时图文资讯价格是129元，32小时（好像是）10条回复，待我咨询结束后发现医生价格变为65元，客服对此回复：价格为医生自行设定，平台无权干预。丁香医生有1元问诊，我咨询的是主治医师，并且总体价格较春雨医生低。华医通价格居中，我挂的号为50元，主治医师，20条回复70小时。 2.医生专业性。华医通医生专业素养最好，条理清晰，指导性强，根据医生的意见做了进一步检查检验，缩小了病因范围，但也存在对病人情况了解不是很到位的情况。春雨医生和丁香医生水平差不多吧，没有要求我做进一步检查，而且意见较为模糊，作用不太大。,8.5.14,喵个肉包子
春雨医生,1,医生和管理人员态度差,春雨微信群，管理人员在不了解自己平台群规的情况下，态度极差。群规明确规定每次十元，每次提问一位患者，但在我提问一个患者两个问题的时候，医生理解错误，说一次只能提问一个问题，而管理人员竟然@我，让我去看群规。管理人员明知道医生理解错了，连一句公平话都没有，没有一句解释。还告诉我不能怼医生。难道患者家属就不需要尊重吗？用了这么久的春雨，真的是太失望了,8.5.14,cyt&zyd
春雨医生,1,闪退,一直闪退、咨询问题字还没打完就闪退了,8.5.14,dyugdsuknxcgty
春雨医生,5,这个医生非常好，大清早起来了，生活很健康,我喜欢她的头像，看上去很亲切,8.5.14,LL5811423
春雨医生,5,总体不错,越来越好,8.5.14,自己刷的评论吧
春雨医生,1,太差了,体验太差了  以前都是免费问诊  现在一言不合就要钱  钻钱眼里了嘛   不建议使用  太垃圾了,8.5.13,想念那些年笑口常开警察局
春雨医生,1,超级差,问问题医生很少能解决实际性问题 大部分都是浪费时间 说了半天又让你去看别的医生 要不简单去注意休息啥的 ！,8.5.13,飞行的普酷派
春雨医生,1,很垃？坑钱软件,我付费了一个18元的，回答还没有两块钱的好，坑钱软件。回答半天才回复一条。答非所问。,8.5.13,babebabe沫
春雨医生,5,很好,不错哦不错用的很好，对自己有很大帮助  推荐大家使用  真的不错    利民   我很喜欢热力推荐   希望大家都来用用,8.5.13,风的季节大家
春雨医生,5,感谢医生！,春雨医生给了我很多方便和帮助！希望越办越好！,8.5.13,1:。你
春雨医生,1,文章经常打不开,春雨经常会推送一些科普文，但是十次有九次都打不开链接。作为一个app，不如先想想买个好一点的服务器吧，连文章都打不开，费尽心思推送还有什么意义？,8.5.13,pp080777777
春雨医生,5,查询功能也很强大,查询药品或者问题的时候可以得到比较专业的回答，省的在度娘搜出来全是广告,8.5.13,273182167
春雨医生,5,非常不错,这个软件很不错的 解决了我生活中很多大大小小的多健康问题 强烈推荐强烈推荐！！！,8.5.13,也是坏人
春雨医生,1,很垃圾一个app盗取用户隐私,很垃圾的一个app盗取用户隐私，另外找医生很费劲、价格还很高app用的时候还闪退赶紧倒闭吧破公司,8.5.13,没钱无奈
春雨医生,1,骗子App,这个App越来越像是骗钱的，半个小时之内回答了二句话就结束了，我还没开始问别的问题，什么鬼东东，这是第二次受骗,8.5.13,CLDY811
春雨医生,5,医生很靠谱，解决问题效率很高，十分感谢在线的医生,用春雨医生很长时间了，医生解答问题很专业，很细心，解决了很多日常生活中的小毛病，十分感谢，孩子和父母日常会有些小毛病，都是在春雨上解决，着重感谢儿科的刘医生和内科的李医生，基本上已经成为了我们的家庭医生或者叫私人医生啦！再次感谢春雨医生,8.5.13,小白123698
春雨医生,5,谢谢,谢谢。,8.5.12,圣彼得堡大家简单
春雨医生,1,一直闪退,一直闪退,8.5.11,lelexiaodao
春雨医生,1,在春雨买药付账后看不到订单，无法再次修改，客服回话慢,买药后无法查到购买记录，也没办法修改订单，客服有时候一天后才回答问题,8.5.11,放牧的阳光
春雨医生,1,闪退,我都花了钱咨询了一直闪退看消息也看不了,8.5.11,不一样的韩丽萍
春雨医生,5,闪退是什么情况 ios 11.3.1 iphone6p,闪退是什么情况 ios 11.3.1 iphone6p,8.5.11,播客ppp
春雨医生,2,闪退闪退闪退,如题，医生回了我啥我都看不到,8.5.11,胡老板小太阳
春雨医生,1,进去就闪退,一直闪退啊，怎么回事啊,8.5.11,268854
春雨医生,2,付费软件,第一次是免费的   之后付费才可以呢,8.5.11,良心暂时出走
春雨医生,1,更新后总是闪退怎么回事，手机都发热了,更新后总是闪退怎么回事，手机都发热了,8.5.11,惠芔
春雨医生,1,10.3.3版本老闪退 根本没法用,10.3.3版本老闪退 根本没法用，没更新以前好好的,8.5.11,神马东东？b b
春雨医生,5,医德好，专业,刚才罗医生查房去了，我一时没有耐心给了一个差评，不好意思，也不知道能不能撤回，医生特别好，相当专业,8.5.11,yaoligao
春雨医生,3,闪退严重,之前用的挺好的，最近这两个月都用不了呀，一直闪退，根本查看不了内容的。,8.5.11,11760
春雨医生,4,闪退,最近闪退！！,8.5.11,Give Spunk
春雨医生,1,是死是活？,9千万用户，9百多个评价！竟然还在更新版本，是什么情况？,8.5.11,cxdaniel
春雨医生,1,闪退闪退闪退闪退闪退,升级了n个版本 都闪退 很无语 工程师都吃干饭的吗,8.5.11,永济市来咯来咯
春雨医生,1,太过分了，交费后就开始闪退,什么啊，交费后就开始闪退，着急问的病情看不见，软件太过分,8.5.10,立返怎么没了，原来有的
春雨医生,3,比较方便的软件，但是总闪退啊,总闪退，用不成呢,8.5.10,张小Bo
春雨医生,1,闪退一🌟不送,一次两次可以容忍 花了钱问了医生问题等着回复 一次次地闪退就是看不到回复啊 这什么玩应啊 一星不送,8.5.10,哈哈哈小林小子哈哈哈哈
春雨医生,1,坑人的软件,第一次免费医生还凑合，第二次就让你花钱，支付后还显示没支付 让你在支付一次，多收钱，医生说话费劲，等五分钟来一句废话，什么都不说明白，没有责任心，卸载！还有这里好评都是刷出来的，没什么用的软件,8.5.10,喜欢萨分考核方法方式
春雨医生,1,几秒钟就闪退一次，垃圾！,垃圾，垃圾，垃圾，根本没法用！,8.5.10,433453455
春雨医生,1,疯狂闪退,疯狂闪退，卡顿，无法正常使用,8.5.10,CreedChen
春雨医生,5,医生很靠谱,这里的医生都是认真的医生，可靠！,8.5.10,布丁布什的美好生活
春雨医生,1,垃圾闪退,垃圾闪退，不能用,8.5.10,看别人的糗事让自己无事可糗
春雨医生,1,辣鸡,我耳朵里面长了一个小疙瘩，花钱问医生，医生说必须做手术切除，强调必须做手术！！但是因为我现在还在上学，没办法抽空去做手术，就去药店买了一管两块钱的红霉素软膏，擦了三天，小疙瘩就消的差不多了，真的是垃圾，要是当时我条件有限这个手术不就做了？？真是垃圾软件，以后再也不会在里面问了，太垃圾了,8.5.10,陈登岭
春雨医生,1,垃圾软件,每次都闪退！！！！！,8.5.10,张小硕哈
春雨医生,5,❤❤❤,跟医生沟通玩后心情也好一点点了   虽然还是难过  谢谢您❤,8.5.10,老娘小清新
春雨医生,5,很好用,在我们这个小城市医疗水平有限，这个软件是必备品,8.5.10,李夏夏
春雨医生,5,IOS11最新版本点击我的咨询闪退。,IOS11最新版本点击我的咨询闪退。,8.5.10,阿奎罗c罗
春雨医生,1,闪退,进去三十秒不到就闪退，一直这样，越更新越垃圾了！,8.5.10,小红辣椒丝
春雨医生,1,不好,无法返回,8.5.10,sherryqianqian
春雨医生,1,千万别相信，骗子,说真的，这个医生太不专业了，真心怀疑这些医生的来源是否是正规医生，难道不知道是药都有三分毒吗，我只是痛经，还叫我吃避孕药，还说不影响生育，怎么可能，避孕还怎么生育，还说生了孩子就好了，怀不了孕还怎么生孩子呀，最开始打着信任的招牌还咨询了，还花了我14元，正常情况下都是先咨询再收费，这个就直接收费了，看到是重庆医科大学的医生，我就交了，没想到太不专业了,8.5.10,。把极了
春雨医生,1,春雨医生有部分害人不浅,本来想发和春雨医生客服的截图的，但是不能上传福附件，我付钱资讯医生，春雨里的医生一点都不专业，都是问的肤浅而有简的问题，并且在对病情现有症状都不符的情况下就开药，感觉医生不负责任，并且买药并较明显，我想问下“里面的医生是你们自己的客服吗？”太害人了。,8.5.10,认真的我333
春雨医生,5,方便、快捷、便民，赞！,足不出户问专家，方便。,8.5.10,墨轩婧轩妈
春雨医生,1,不知道为什么会不断的闪退,老婆佝个秘密哦LOL你的的哥mm,8.5.10,kimi860626
春雨医生,1,闪退,打开一会，就直接闪退，试了好几遍都闪退,8.5.10,孓孑又红又专
春雨医生,5,仁心,感谢,8.5.10,快帮我解决问题啊
春雨医生,1,各种闪退，什么烂玩意儿,交了钱咨询问题，然后各种闪退，随便按个什么就闪退。春雨医生已经烂到这种程度了吗？用户体验极差。请你们注意: 你们的用户群体都是着急的人。,8.5.10,Laoniu111
春雨医生,1,App里输入字就闪退,在春雨医生app里只要一打字就闪退，付了钱没办法提问，也不能联系客服退款，只要一调用键盘就闪退,8.5.10,Autumn Lin
春雨医生,3,有些医生非常不专业,有些医生非常不专业，  很多人都懂的常识，这里面的医生都不懂，非常怀疑这里面的有些医生是临时工吗？,8.5.10,二。爷
春雨医生,1,骗子,太恶心的软件，付款咨询的时候都好好的，只要医生一回答问题就闪退！还有这么垃圾的软件，付了两次款都是同样的问题。,8.5.10,落落大公举
春雨医生,5,就冲你们关于鸿茅药酒的所作所为,我认定你们了,8.5.9,李狗蛋炒饭
春雨医生,2,老用户心都凉了,用春雨医生最低都有3年的时间了，以前觉得它特别棒，推荐过很多朋友使用，金币这些攒了很多。对于收费可以理解，但是，你在首页显示限时免费，实际使用的时候却用当前咨询过多，要花钱才可以找医生。医生如何回答是医生的问题，但是作为一个App，这样的表里不一太伤心了。你要金币也好，钱也好，你没必要这样做。用这样的套路，也看得出想这个法子的人，人品也不行，脑筋太商业化，换位思考，站在消费者，使用者的角度想一想好吧。,8.5.9,周黎娜呐呐呐
春雨医生,1,有啥用？一群医生嘟嘟半天说不了一点有用的,在也不来！！！！,8.5.9,Xhchgifn
春雨医生,1,垃圾,什么破玩意，一直闪退，以前免费，现在还得花钱才能咨询，更可气的是，在访问的时候不闪退，支付完想咨询医生了，开始一次又一次的闪退，气死了,8.5.9,wt微笑
春雨医生,1,总是闪退什么鬼？,有推送，打开就闪退，这是啥问题？,8.5.9,干净大方
春雨医生,5,感谢赵大夫,赵大夫很耐心的解答问题，而且治疗非常见效，很感谢！,8.5.9,蘑菇丫頭
春雨医生,5,随时随地除除疑惑，很方便！,好,8.5.9,嘟嘟「」
春雨医生,1,闪退,这个更新，一进软件.就闪退,8.5.9,沙鬼王
春雨医生,5,回答及时，耐心，好评。,回答及时，耐心，好评。,8.5.9,家有吾女
春雨医生,5,好医生,有耐心，回复准确，医德高尚！,8.5.9,不何命运低头
春雨医生,5,从新闻上了解了这一平台,声援谭医生！支持春雨！,8.5.9,pkufish
春雨医生,4,春雨,Good good good good,8.5.9,宫心计堵得慌睡觉呀要你呀惊讶
春雨医生,5,诊断明确，回答及时！,很好的医生,8.5.9,徐彬营养师
春雨医生,1,体验特别不好,不说服务如何，客服的态度特别差。询问的问题都是敷衍，没有诚意，很不正规的软件，许多人性的功能都没有！建议使用别的吧，杏仁什么的都比这家好！,8.5.8,situhanlin
